original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
17645,"O produto cumpre totalmente com o que o fabricante promete.
O que me deixou insatisfeito foi o fato de não ter sido entregue pela targaryen, chegou pelos correios com a caixa toda amassada, sem proteção.","o produto cumpre totalmente com o que o fabricante promete.
o que me deixou insatisfeito foi o fato de nao ter sido entregue pela targaryen, chegou pelos correios com a caixa toda amassada, sem protecao.","['produto', 'cumpre', 'totalmente', 'com', 'que', 'fabricante', 'promete', 'que', 'me', 'deixou', 'insatisfeito', 'foi', 'fato', 'de', 'nao', 'ter', 'sido', 'entregue', 'pela', 'targaryen', 'chegou', 'pelos', 'correios', 'com', 'caixa', 'toda', 'amassada', 'sem', 'protecao']",1.0,4,4,4
79337,"Paguei um frete de 388,00 e tive que retirar o produto nos correios, sendo submetida a uma fila enorme, o que ocasional uma perda de tempo.","paguei um frete de 388,00 e tive que retirar o produto nos correios, sendo submetida a uma fila enorme, o que ocasional uma perda de tempo.","['paguei', 'um', 'frete', 'de', '388', '00', 'tive', 'que', 'retirar', 'produto', 'nos', 'correios', 'sendo', 'submetida', 'uma', 'fila', 'enorme', 'que', 'ocasional', 'uma', 'perda', 'de', 'tempo']",0.0,1,5,5
45273,Amei o produto e chegou bem antes do prazo. ,amei o produto e chegou bem antes do prazo. ,"['amei', 'produto', 'chegou', 'bem', 'antes', 'do', 'prazo']",1.0,5,4,4
54254,Tudo certo nao a nada que o desabone boa passeria ,tudo certo nao a nada que o desabone boa passeria ,"['tudo', 'certo', 'nao', 'nada', 'que', 'desabone', 'boa', 'passeria']",1.0,5,4,4
11015,estou satisfeito com o produto e com a loja que enviou.,estou satisfeito com o produto e com a loja que enviou.,"['estou', 'satisfeito', 'com', 'produto', 'com', 'loja', 'que', 'enviou']",1.0,5,4,4
59635,"O colar é bonito, com bom acabamento nos pingentes, o fio do colar é bom, a únicar parte do escapulário que não é muito bem feita são os anéis para pendurar os pingentes, vieram meio tortos e abertos.","o colar e bonito, com bom acabamento nos pingentes, o fio do colar e bom, a unicar parte do escapulario que nao e muito bem feita sao os aneis para pendurar os pingentes, vieram meio tortos e abertos.","['colar', 'bonito', 'com', 'bom', 'acabamento', 'nos', 'pingentes', 'fio', 'do', 'colar', 'bom', 'unicar', 'parte', 'do', 'escapulario', 'que', 'nao', 'muito', 'bem', 'feita', 'sao', 'os', 'aneis', 'para', 'pendurar', 'os', 'pingentes', 'vieram', 'meio', 'tortos', 'abertos']",1.0,4,4,5
33722,O produto chegou em menos de 1 semana da compra.,o produto chegou em menos de 1 semana da compra.,"['produto', 'chegou', 'em', 'menos', 'de', 'semana', 'da', 'compra']",1.0,5,4,4
42120,prazo longo demais e ainda não chegou.....,prazo longo demais e ainda nao chegou.....,"['prazo', 'longo', 'demais', 'ainda', 'nao', 'chegou']",0.0,2,5,4
54819,Produto entregue conforme o descrito e no prazo previsto!! Muito bom!!!,produto entregue conforme o descrito e no prazo previsto!! muito bom!!!,"['produto', 'entregue', 'conforme', 'descrito', 'no', 'prazo', 'previsto', 'muito', 'bom']",1.0,5,4,4
57633,"Na foto do site consta o produto com 120 cápsulas. 
Os potes que recebi tem 60 cápsulas cada.
Respeito com o consumidor não existe.
Péssimo serviço.","na foto do site consta o produto com 120 capsulas. 
os potes que recebi tem 60 capsulas cada.
respeito com o consumidor nao existe.
pessimo servico.","['na', 'foto', 'do', 'site', 'consta', 'produto', 'com', '120', 'capsulas', 'os', 'potes', 'que', 'recebi', 'tem', '60', 'capsulas', 'cada', 'respeito', 'com', 'consumidor', 'nao', 'existe', 'pessimo', 'servico']",0.0,1,5,5
68659,"ótimo produto, atendeu as exigências.","otimo produto, atendeu as exigencias.","['otimo', 'produto', 'atendeu', 'as', 'exigencias']",1.0,5,4,4
89095,Tudo ok,tudo ok,"['tudo', 'ok']",1.0,4,4,5
71004,Não entregaram o produto ,nao entregaram o produto ,"['nao', 'entregaram', 'produto']",1.0,4,4,5
85179,"Recebi o produto em condições, no prazo coreto em ótimas condições.
Produto de acordo com a propaganda. Estou satisfeito.","recebi o produto em condicoes, no prazo coreto em otimas condicoes.
produto de acordo com a propaganda. estou satisfeito.","['recebi', 'produto', 'em', 'condicoes', 'no', 'prazo', 'coreto', 'em', 'otimas', 'condicoes', 'produto', 'de', 'acordo', 'com', 'propaganda', 'estou', 'satisfeito']",1.0,4,4,5
96570,Já fiz várias compras. excelentes produtos e preços bastante acessíveis.,ja fiz varias compras. excelentes produtos e precos bastante acessiveis.,"['ja', 'fiz', 'varias', 'compras', 'excelentes', 'produtos', 'precos', 'bastante', 'acessiveis']",1.0,5,4,4
29711,gostei compraria novamente ,gostei compraria novamente ,"['gostei', 'compraria', 'novamente']",1.0,5,4,4
72874,Gostei muito do produto.Atendeu minhas expectativas.Recomendo.,gostei muito do produto.atendeu minhas expectativas.recomendo.,"['gostei', 'muito', 'do', 'produto', 'atendeu', 'minhas', 'expectativas', 'recomendo']",1.0,5,4,4
96117,Ótimo produto,otimo produto,"['otimo', 'produto']",1.0,5,4,4
74267,nao recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,5,5
92481,Recebi na data certa. Tudo ok!,recebi na data certa. tudo ok!,"['recebi', 'na', 'data', 'certa', 'tudo', 'ok']",1.0,5,4,4
68675,"Muito bom, porém muitooo pequeninho ... mas tem dois lados e um lado com aumento.","muito bom, porem muitooo pequeninho ... mas tem dois lados e um lado com aumento.","['muito', 'bom', 'porem', 'muitooo', 'pequeninho', 'mas', 'tem', 'dois', 'lados', 'um', 'lado', 'com', 'aumento']",,3,-1,4
71873,As raquetes vieram soltando a borracha da Madeira. Tive que colar com uma cola instantânea. Produto nota 3. ,as raquetes vieram soltando a borracha da madeira. tive que colar com uma cola instantanea. produto nota 3. ,"['as', 'raquetes', 'vieram', 'soltando', 'borracha', 'da', 'madeira', 'tive', 'que', 'colar', 'com', 'uma', 'cola', 'instantanea', 'produto', 'nota']",0.0,2,5,4
60860,"infelizmente não tem como avaliar,porque não recebi ainda o meu pedido.Enviaram pelo correio e não foi entregue! Está parado nos correios,era para ser entregue até o dia 07/03/2018,mas não entregaram ","infelizmente nao tem como avaliar,porque nao recebi ainda o meu pedido.enviaram pelo correio e nao foi entregue! esta parado nos correios,era para ser entregue ate o dia 07/03/2018,mas nao entregaram ","['infelizmente', 'nao', 'tem', 'como', 'avaliar', 'porque', 'nao', 'recebi', 'ainda', 'meu', 'pedido', 'enviaram', 'pelo', 'correio', 'nao', 'foi', 'entregue', 'esta', 'parado', 'nos', 'correios', 'era', 'para', 'ser', 'entregue', 'ate', 'dia', '07', '03', '2018', 'mas', 'nao', 'entregaram']",0.0,1,5,5
78441,Adorei a qualidade e o acabamento.,adorei a qualidade e o acabamento.,"['adorei', 'qualidade', 'acabamento']",1.0,5,4,4
14243,"descaso total da loja nao recebe o produto e nao entraram em contato comigo bem tempo depois mandaram email pra minha irma e nem deixaram telefone para mim entrar em contato com loja. 
não recomendo.","descaso total da loja nao recebe o produto e nao entraram em contato comigo bem tempo depois mandaram email pra minha irma e nem deixaram telefone para mim entrar em contato com loja. 
nao recomendo.","['descaso', 'total', 'da', 'loja', 'nao', 'recebe', 'produto', 'nao', 'entraram', 'em', 'contato', 'comigo', 'bem', 'tempo', 'depois', 'mandaram', 'email', 'pra', 'minha', 'irma', 'nem', 'deixaram', 'telefone', 'para', 'mim', 'entrar', 'em', 'contato', 'com', 'loja', 'nao', 'recomendo']",0.0,1,5,5
83192,Produtos tem cara de falsificado. Não igual aos que tenho importados. Mais é cheiroso. ,produtos tem cara de falsificado. nao igual aos que tenho importados. mais e cheiroso. ,"['produtos', 'tem', 'cara', 'de', 'falsificado', 'nao', 'igual', 'aos', 'que', 'tenho', 'importados', 'mais', 'cheiroso']",,3,-1,4
5259,"ainda não testei o produto, mas a entrega foi rápida. obrigado","ainda nao testei o produto, mas a entrega foi rapida. obrigado","['ainda', 'nao', 'testei', 'produto', 'mas', 'entrega', 'foi', 'rapida', 'obrigado']",1.0,5,4,4
49128,"Status da entrega fica informando sem estoque, mas se voce entrar para comprar informa que só restam 5 unidades em estoque, e fica me enviando todo dia email para comprar, eu comprei e não recebo","status da entrega fica informando sem estoque, mas se voce entrar para comprar informa que so restam 5 unidades em estoque, e fica me enviando todo dia email para comprar, eu comprei e nao recebo","['status', 'da', 'entrega', 'fica', 'informando', 'sem', 'estoque', 'mas', 'se', 'voce', 'entrar', 'para', 'comprar', 'informa', 'que', 'so', 'restam', 'unidades', 'em', 'estoque', 'fica', 'me', 'enviando', 'todo', 'dia', 'email', 'para', 'comprar', 'eu', 'comprei', 'nao', 'recebo']",0.0,1,5,5
99442,Tudo Certo Recomendo.,tudo certo recomendo.,"['tudo', 'certo', 'recomendo']",1.0,5,4,4
49230,Otima,otima,['otima'],1.0,5,4,4
17949,recomendo,recomendo,['recomendo'],1.0,4,4,5
93622,Recomendo este produto.,recomendo este produto.,"['recomendo', 'este', 'produto']",1.0,5,4,4
67527,"O produto veio com tamanho diferente do solicitado, ou seja, tamanho 56 no lugar do 38. A empresa está demorando muito entrar em contato para que eu efetue a troca ou o cancelamento da compra.","o produto veio com tamanho diferente do solicitado, ou seja, tamanho 56 no lugar do 38. a empresa esta demorando muito entrar em contato para que eu efetue a troca ou o cancelamento da compra.","['produto', 'veio', 'com', 'tamanho', 'diferente', 'do', 'solicitado', 'ou', 'seja', 'tamanho', '56', 'no', 'lugar', 'do', '38', 'empresa', 'esta', 'demorando', 'muito', 'entrar', 'em', 'contato', 'para', 'que', 'eu', 'efetue', 'troca', 'ou', 'cancelamento', 'da', 'compra']",0.0,1,5,5
45571,"Veio a esponja de urso grande e uma esponja de peixe pequena, em vez de duas de tão igual na foto, mas de resto veio tudo certinho ","veio a esponja de urso grande e uma esponja de peixe pequena, em vez de duas de tao igual na foto, mas de resto veio tudo certinho ","['veio', 'esponja', 'de', 'urso', 'grande', 'uma', 'esponja', 'de', 'peixe', 'pequena', 'em', 'vez', 'de', 'duas', 'de', 'tao', 'igual', 'na', 'foto', 'mas', 'de', 'resto', 'veio', 'tudo', 'certinho']",1.0,4,4,5
85859,Bom!,bom!,['bom'],1.0,4,4,5
95976,Perfume maravilhoso e entregue muito antes do prazo. Parabéns pela competência e compromisso com o cliente.,perfume maravilhoso e entregue muito antes do prazo. parabens pela competencia e compromisso com o cliente.,"['perfume', 'maravilhoso', 'entregue', 'muito', 'antes', 'do', 'prazo', 'parabens', 'pela', 'competencia', 'compromisso', 'com', 'cliente']",1.0,5,4,4
15039,O produto é excelente e chegou bem antes do prazo. Amei comprar nessa loja,o produto e excelente e chegou bem antes do prazo. amei comprar nessa loja,"['produto', 'excelente', 'chegou', 'bem', 'antes', 'do', 'prazo', 'amei', 'comprar', 'nessa', 'loja']",1.0,5,4,4
10881,Ótimo ,otimo ,['otimo'],1.0,5,4,4
40948,Gostaria que as entregas fossem mais rápidas.,gostaria que as entregas fossem mais rapidas.,"['gostaria', 'que', 'as', 'entregas', 'fossem', 'mais', 'rapidas']",1.0,4,4,5
70992,"entrega ate antes do prazo,,produto bem em balado,,super recomendo!!!","entrega ate antes do prazo,,produto bem em balado,,super recomendo!!!","['entrega', 'ate', 'antes', 'do', 'prazo', 'produto', 'bem', 'em', 'balado', 'super', 'recomendo']",1.0,5,4,4
69192,preço ótimo e entrega rápida,preco otimo e entrega rapida,"['preco', 'otimo', 'entrega', 'rapida']",1.0,5,4,4
88538,Produto dentro do que foi anunciado.,produto dentro do que foi anunciado.,"['produto', 'dentro', 'do', 'que', 'foi', 'anunciado']",1.0,5,4,4
87105,As lojas foi como sempre otima so que pra minha 📺 nao muito pois nao conseguir resolver o problema da Internet que nao pegou mais enfim as lojas lannister nota 10 ,as lojas foi como sempre otima so que pra minha 📺 nao muito pois nao conseguir resolver o problema da internet que nao pegou mais enfim as lojas lannister nota 10 ,"['as', 'lojas', 'foi', 'como', 'sempre', 'otima', 'so', 'que', 'pra', 'minha', 'nao', 'muito', 'pois', 'nao', 'conseguir', 'resolver', 'problema', 'da', 'internet', 'que', 'nao', 'pegou', 'mais', 'enfim', 'as', 'lojas', 'lannister', 'nota', '10']",1.0,4,4,5
13008,"A entrega foi feita antes do prazo e tudo corretinho, além de que amei a bolsa!","a entrega foi feita antes do prazo e tudo corretinho, alem de que amei a bolsa!","['entrega', 'foi', 'feita', 'antes', 'do', 'prazo', 'tudo', 'corretinho', 'alem', 'de', 'que', 'amei', 'bolsa']",1.0,5,4,4
48740,"super recomendo, produto excelente entrega no prazo","super recomendo, produto excelente entrega no prazo","['super', 'recomendo', 'produto', 'excelente', 'entrega', 'no', 'prazo']",1.0,5,4,4
76230,"Produto entregue conforme anuncio, porém com vários defeitos ( quebrado, trincado, peça solta ), e até momento não tive retorno para a devolução ou troca do produto.. ","produto entregue conforme anuncio, porem com varios defeitos ( quebrado, trincado, peca solta ), e ate momento nao tive retorno para a devolucao ou troca do produto.. ","['produto', 'entregue', 'conforme', 'anuncio', 'porem', 'com', 'varios', 'defeitos', 'quebrado', 'trincado', 'peca', 'solta', 'ate', 'momento', 'nao', 'tive', 'retorno', 'para', 'devolucao', 'ou', 'troca', 'do', 'produto']",0.0,1,5,5
45749,Gostei. Chegou rapido,gostei. chegou rapido,"['gostei', 'chegou', 'rapido']",1.0,4,4,5
46292,Recomendo tanto o site lannister quanto a loja parceira targaryen .,recomendo tanto o site lannister quanto a loja parceira targaryen .,"['recomendo', 'tanto', 'site', 'lannister', 'quanto', 'loja', 'parceira', 'targaryen']",1.0,5,4,4
37339,"Um produto como uma carteira somente poderia ser avaliado depois de algum tempo de uso, No entanto, o produto é bem acabado e de couro conforme o especificado pela empresa.","um produto como uma carteira somente poderia ser avaliado depois de algum tempo de uso, no entanto, o produto e bem acabado e de couro conforme o especificado pela empresa.","['um', 'produto', 'como', 'uma', 'carteira', 'somente', 'poderia', 'ser', 'avaliado', 'depois', 'de', 'algum', 'tempo', 'de', 'uso', 'no', 'entanto', 'produto', 'bem', 'acabado', 'de', 'couro', 'conforme', 'especificado', 'pela', 'empresa']",1.0,4,4,5
74500,"Produto chegou dentro do prazo. Qualidade compatível com os valores pagos. Poderiam melhorar a embalagem de envio, mas faria novas compras tranquilamente.","produto chegou dentro do prazo. qualidade compativel com os valores pagos. poderiam melhorar a embalagem de envio, mas faria novas compras tranquilamente.","['produto', 'chegou', 'dentro', 'do', 'prazo', 'qualidade', 'compativel', 'com', 'os', 'valores', 'pagos', 'poderiam', 'melhorar', 'embalagem', 'de', 'envio', 'mas', 'faria', 'novas', 'compras', 'tranquilamente']",1.0,4,4,5
62188,Nao recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,5,5
27132,Pelo preço a qualidade está de bom tamanho. Cor igual da foto. Gostei muito.,pelo preco a qualidade esta de bom tamanho. cor igual da foto. gostei muito.,"['pelo', 'preco', 'qualidade', 'esta', 'de', 'bom', 'tamanho', 'cor', 'igual', 'da', 'foto', 'gostei', 'muito']",1.0,4,4,5
74375,"Empresa não entrega os produtos na data e não entra em contato com o cliente.

Também não responde a os e-mails que já enviei para para o shop time.

Péssima.","empresa nao entrega os produtos na data e nao entra em contato com o cliente.

tambem nao responde a os e-mails que ja enviei para para o shop time.

pessima.","['empresa', 'nao', 'entrega', 'os', 'produtos', 'na', 'data', 'nao', 'entra', 'em', 'contato', 'com', 'cliente', 'tambem', 'nao', 'responde', 'os', 'mails', 'que', 'ja', 'enviei', 'para', 'para', 'shop', 'time', 'pessima']",0.0,1,5,5
88245,"Parabéns pelo prazo.
","parabens pelo prazo.
","['parabens', 'pelo', 'prazo']",1.0,4,4,5
69658,"Só não recebeu 05 estrelas porque não enviou a nota fiscal em PDF não emitimos nota então consigo ter acesso a DANFE. Gostaria que me enviasse, Grata.","so nao recebeu 05 estrelas porque nao enviou a nota fiscal em pdf nao emitimos nota entao consigo ter acesso a danfe. gostaria que me enviasse, grata.","['so', 'nao', 'recebeu', '05', 'estrelas', 'porque', 'nao', 'enviou', 'nota', 'fiscal', 'em', 'pdf', 'nao', 'emitimos', 'nota', 'entao', 'consigo', 'ter', 'acesso', 'danfe', 'gostaria', 'que', 'me', 'enviasse', 'grata']",1.0,4,4,5
75817,Ótimo produtos.,otimo produtos.,"['otimo', 'produtos']",1.0,4,4,5
50200,Nada de produto!!,nada de produto!!,"['nada', 'de', 'produto']",0.0,1,5,5
96896,Descaso com o cliente. O produto não foi entregue.,descaso com o cliente. o produto nao foi entregue.,"['descaso', 'com', 'cliente', 'produto', 'nao', 'foi', 'entregue']",0.0,1,5,5
68831,"ótimo produto, de qualidade, fácil instalação e com proteção de qualidade (IP67)","otimo produto, de qualidade, facil instalacao e com protecao de qualidade (ip67)","['otimo', 'produto', 'de', 'qualidade', 'facil', 'instalacao', 'com', 'protecao', 'de', 'qualidade', 'ip67']",1.0,4,4,5
62820,super recomendo,super recomendo,"['super', 'recomendo']",1.0,4,4,5
35699,"Logistica ridicula, so nao cancelei o pedido por conta da burocracia e demora na devoluçao do dinheiro, lannister nunca mais ","logistica ridicula, so nao cancelei o pedido por conta da burocracia e demora na devolucao do dinheiro, lannister nunca mais ","['logistica', 'ridicula', 'so', 'nao', 'cancelei', 'pedido', 'por', 'conta', 'da', 'burocracia', 'demora', 'na', 'devolucao', 'do', 'dinheiro', 'lannister', 'nunca', 'mais']",0.0,1,5,5
59276,Muito bom ,muito bom ,"['muito', 'bom']",1.0,4,4,5
